"ID","Nov2rep3","Nov3rep3","Nov4rep3","Nov5rep3","Nov9rep3","Nov10rep3","Nov11rep3","Nov12rep3","Nov13rep3","Nov16rep3","Nov17rep3","Nov18rep3","Nov19rep3","Nov20rep3","Nov23rep3","Nov24rep3","Nov25rep3","Nov26rep3","Nov27rep3","Nov30rep3","Dec1rep3","Dec2rep3","Dec3rep3","Dec4rep3","Dec7rep3","Dec8rep3","Dec9rep3","Dec10rep3","Dec11rep3","Dec14rep3","Dec15rep3","Dec16rep3","Dec17rep3","Dec18rep3","Dec21rep3","Dec22rep3","Dec23rep3","Jan4rep3","Jan5rep3","Jan6rep3","Jan7rep3","Jan8rep3","Jan11rep3","Jan12rep3","Jan13rep3","Jan14rep3","Jan15rep3","Jan18rep3","Jan19rep3","Jan20rep3","Jan22rep3","Jan25rep3","Jan26rep3","Jan27rep3","Jan28rep3","Jan29rep3","Feb1rep3","Feb2rep3","Feb3rep3","Feb4rep3","Feb5rep3","Feb8rep3","Feb9rep3","Feb11rep3","Feb12rep3","Feb15rep3","Feb16rep3","Feb18rep3","Feb19rep3","Feb22rep3","Feb23rep3","Feb25rep3","Feb26rep3","Feb29rep3","Mar2rep3","Mar3rep3","Mar4rep3","Mar7rep3","Mar8rep3","Mar9rep3","Mar10rep3","Mar11rep3","Mar14rep3","Mar15rep3","Mar21rep3","Mar22rep3","Mar23rep3","Apr18rep3","Apr19rep3"
"OTU_7039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,2,0,0,1,0,0,1,2,0,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1,0,1,2,1,0,1,1,0,1,0,1,0,0,2,0,2,1,1,2,2,2,0,0,1,1,0,1,0,1,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
"OTU_281",0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,3,2,1,0,1,0,1,0,2,3,0,0,0,0,1,3,0,4,2,1,2,0,0,0,1,1,1,0,2,0,0,1,0,2,0,1,0,0,1,1,1,1,0,1,0,0,3,2,3,1,1,1,1,2,0,0,0,0,0,0,1,1,2,0,1,2,1,2,2
"OTU_12296",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"OTU_435",0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,2,1,0,2,3,0,1,1,0,1,1,3,0,0
"OTU_24",23,14,56,21,20,17,21,18,18,18,2,26,8,21,32,18,24,17,12,15,22,3,13,7,7,13,4,11,6,6,16,17,19,21,13,16,13,21,15,23,19,12,14,10,21,13,18,17,7,9,10,19,10,6,17,11,8,12,13,16,21,10,18,20,12,14,21,20,23,33,26,28,22,46,31,32,48,41,38,31,39,47,38,35,29,79,49,38,143
"OTU_324",12,13,5,3,5,1,4,0,2,5,3,3,3,0,0,1,0,0,1,0,2,2,0,0,2,1,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_28027",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,1,2,1,1,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_330",0,0,0,0,1,0,1,1,1,2,3,0,1,0,0,2,4,3,1,1,0,0,0,0,0,3,0,0,2,0,2,0,0,1,2,4,6,1,1,0,1,3,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"OTU_963",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,2,0,2,1,1,0,3,0,1,1,1,0,1,0,1,0,2,1,1,6,0,0,2,0
"OTU_20626",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,3,0,1,0,1,1,2,2,3,1,0,0,1,1,2,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_3606",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,1,0,0,1,0,1,1,1,1,0,0,0,2,1,2,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,0,1,0,0,0,0
"OTU_9529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,0,2,1,0,1,0,0,0,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,1,2,1,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"OTU_19891",1,0,0,0,7,1,3,2,2,2,4,1,3,3,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_560",3,8,5,5,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,3,1,1,0,2,0,0,0,1,3,2,0,1,0,0,2,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"OTU_215",0,2,7,1,1,4,3,9,3,4,4,13,3,9,2,0,3,1,1,4,4,1,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_490",2,0,0,0,0,0,2,2,0,2,0,0,2,1,1,0,2,1,2,0,3,2,1,0,2,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"OTU_3877",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"OTU_27428",0,0,0,0,4,0,0,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_53",19,2,22,32,0,0,0,1,0,0,18,10,4,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,7,2,6,19,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,2,0,5,3,2,2,1,1,3,2,2,3,3,2,1,2,2,4,1,1,0,1,2,2,2,2,4,4,6,5,4,11,9,13,24,68,89,98,0,0
"OTU_307",8,8,0,7,12,5,2,6,4,0,5,4,3,1,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
"OTU_584",0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_701",0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_3013",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,2,1,1,0,2,0,0,0,0,0,3,1,0,1,0,2,2,0,3,2,1,3,1,3,5,3,8,2,1,0,0,4,2,3,4,4,5,3,2,1,7,1,2,2,4,1,1,1,0,2,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,1,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,2
"OTU_385",1,3,0,1,3,0,0,0,0,0,2,0,0,3,0,0,0,1,0,2,1,0,1,1,0,1,2,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,1,1,1,0,2,1,0,0,1,1,0,1,0,0,0,1,2,1,0,3,0,4,3,2,1,1,0,2,1,1,0
"OTU_6291",0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,3,2,0,0,0,0,2,1,2,1,1,1,3,0,2,0,2,0,0,1,0,1,0,0,0,2,1,0,0,1,0,2,1,0,0,1,0,0,1,0,3,1,0,0,4,2,0,1,1,3,4,1,0,3,1,1,0,0,0,1,2,2,1,1,0,0,1,0,1,0,0,0
"OTU_95",0,0,29,9,4,8,4,8,4,5,9,7,1,6,1,1,2,5,4,7,4,3,2,1,2,3,3,5,6,3,2,0,1,5,5,5,2,8,8,7,3,3,8,4,1,1,3,3,6,2,1,0,2,3,2,2,6,9,3,9,2,6,4,4,3,5,13,13,12,14,5,17,16,12,9,5,8,8,9,3,4,2,6,4,6,9,5,10,5
"OTU_15672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,1,2,0,1,0,2,0,0,0,0,1,0,1,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_514",0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,2,1,0,1,0,0,2,1,4,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0
"OTU_539",0,0,0,0,2,7,11,2,6,2,3,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_438",1,0,1,0,1,2,4,0,0,0,2,0,5,2,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_9935",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,2,0,0,3,5,1,0,0
"OTU_525",0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,3,1,2,0,0,2,0,0,4,0,0,0,2,0,1,0,0,2,0,0,1,3,0,1,0,1,0,2,0,1,0,3,0,1,2,2,1,2,0,3,2,2,1,0,1,2,5,0,3,2,4,3,0
"OTU_367",0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,3,1,6,1,3,3,1,2,1,0,2,4,2,1,0,3,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU_445",1,1,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1,1,2,0,0,0,2,2,0,1,0,1,6,2,0,2,0,1,2,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_605",0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"OTU_463",0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"OTU_2",117,29,129,97,122,144,122,168,179,191,79,99,56,100,89,117,113,181,152,176,176,172,191,159,173,174,247,243,180,59,58,22,20,85,119,135,131,116,133,122,94,98,151,121,123,120,112,112,119,124,99,79,81,77,90,103,97,83,114,89,81,98,56,61,77,79,68,68,72,56,60,41,57,39,52,66,69,59,61,56,47,55,53,43,51,44,34,3,2
"OTU_791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,2,2,0,1,0,1,7,0,1,0,1,1,0,3,1,2,2,0,1,2,3,0,1,1,3,4,2,0,0,2,0,3,0,1,0,1,0,1,0,0,1,0,0
"OTU_460",7,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,2,1,1,1,1,0,0,0,2,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,5,0,0
"OTU_42",4,2,14,11,1,0,3,4,2,3,2,16,4,8,22,28,17,15,24,31,10,8,10,14,23,16,12,18,14,2,1,0,0,2,17,14,15,23,16,30,26,22,21,17,11,24,18,17,15,18,12,11,11,11,10,16,12,8,12,25,9,4,5,13,10,13,7,9,6,9,7,5,7,8,13,5,8,7,2,6,4,8,6,4,1,4,8,0,0
"OTU_122",6,7,4,0,0,0,0,0,1,0,0,0,2,2,0,0,2,1,2,1,7,2,8,5,3,7,5,5,2,3,3,0,0,2,3,3,3,1,1,1,4,2,5,12,4,6,4,5,4,5,2,3,1,4,1,2,1,4,2,0,0,3,3,1,5,1,1,0,6,4,6,7,1,3,6,2,3,6,3,8,9,6,4,19,14,30,12,2,2
"OTU_9463",0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,3,0,1,4,2,0,0,1,3,0,0,0,0,0,0,1,1,1,3,0,0,0,1,1,0,0,0,2,0,0,2,0,2,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"OTU_975",1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,2,2,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,4,0,0,1,1,0,1,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,1,1,1,2,1,1,0,0,2,0,0,0,1,1,1,0,0,3,2,2,2,1,3,1,0,0,0,0,0,2,2,1,0,1,0,2,0,1,1,1,1,3,1,0,0,0,0,0
"OTU_914",0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3
"OTU_333",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,1,3,6,1,2,1,0,0,1,2,6,1,2,1,0,0,3,0,0,0,0,2,2,0,2,2,1,0,2,0,3,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,0
"OTU_12451",0,0,0,0,2,2,0,0,1,0,0,1,0,2,1,1,0,0,0,2,2,0,0,1,0,0,0,2,2,2,3,0,1,2,2,0,2,0,0,1,1,0,0,0,3,0,1,6,1,3,1,1,1,0,2,0,0,0,1,1,1,0,0,2,0,5,0,0,0,0,1,1,1,1,1,1,2,1,1,3,0,1,1,1,0,0,1,0,0
"OTU_546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,1,1,2,2,3,1,2,0,1,0,2,1,0,1,0,0,1,2,2,1,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0
"OTU_1964",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,2,1,1,1,2,1,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,2,0,1,1,0,2,0,0,3,0,0,2,1,3,0,0
"OTU_203",0,0,7,0,0,1,0,0,1,0,5,5,3,2,1,0,0,1,1,2,0,1,2,0,1,1,1,0,1,2,1,7,4,3,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,6,1,1,2,0,2,2,2,3,1,2,0,0,4,3,2,1,4,3,3,2,5,9,3,1,3,0,4,1,0
"OTU_5135",0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,1,1,0,1,0,1,2,1,0,1,0,0,1,1,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0
"OTU_67",8,5,9,6,5,3,5,3,8,5,18,14,5,5,7,13,10,4,3,6,6,5,4,15,11,10,7,10,8,6,6,5,3,6,9,3,5,8,2,5,17,5,4,4,10,5,8,6,3,5,5,1,4,4,6,10,11,11,2,6,3,12,6,3,7,5,0,9,5,5,6,3,11,2,1,3,8,5,8,10,6,5,7,2,1,4,2,0,0
"OTU_331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,15
"OTU_363",0,0,2,5,5,1,0,1,0,0,1,1,0,0,1,2,0,0,2,3,0,0,1,0,1,1,1,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
"OTU_2496",0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,2,0,3,1,0,0,5,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_574",0,0,0,1,1,2,0,0,0,1,1,1,1,2,0,2,3,0,2,0,0,0,3,2,5,1,2,0,3,0,1,1,2,1,1,0,2,0,2,0,1,3,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,1,0,2,1,0,5,1,0,3,1,1,1,0,0,0,0,0,2,0,0
"OTU_571",4,10,1,3,2,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,5,11,0,0
"OTU_1003",2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_202",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,2,1,4,0,5,2,2,2,0,2,0,0,1,2,1,2,2,1,0,0,0,0,0,0,1,0,2,1,1,1,1,2,0,0,0,0,1,1,1,1,3,2,6,4,1,3,0,0,0,0,0,2,3,1,3,2,3,3,1,3,2,7,2,7,0,2,0,0
"OTU_11594",2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,3,1,2,2,1,0,2,2,4,6,1,3,0,0,1,2,5,0,2,6,1,1,3,1,1,0,1,0,3,3,0,1,0,1,0,6,6,2,1,4,4,2,2,4,2,1,1,4,3,2,4,1,1,6,0,2,0,0,0,2,3,2,2,3,0,0,0,6,1,0
"OTU_8149",0,1,0,0,1,3,2,2,2,2,0,0,0,1,1,0,0,2,2,1,0,1,1,0,2,1,0,1,1,0,0,0,0,0,4,1,0,2,0,2,0,0,0,0,2,0,0,2,2,1,2,2,0,0,2,2,1,0,1,1,1,2,1,0,2,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU_3",115,26,42,126,162,158,151,121,131,116,124,109,104,108,126,116,104,85,94,105,116,96,115,133,110,131,76,104,85,100,106,81,95,56,102,116,88,98,90,111,112,109,88,88,107,82,100,101,117,123,103,104,115,98,103,97,104,129,126,128,102,108,88,108,107,100,109,115,110,100,75,70,75,82,85,79,87,81,80,69,71,41,67,45,44,28,39,3,1
"OTU_12443",0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,0,1,0,0,1,2,2,7,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,3,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"OTU_39",3,0,4,5,6,0,3,1,2,1,1,34,44,29,4,9,5,9,5,8,5,9,4,4,3,5,2,2,5,50,60,63,63,55,5,6,12,8,4,6,9,9,10,5,5,11,7,2,5,2,8,5,5,3,3,7,2,4,1,4,21,6,6,7,21,7,4,4,6,3,6,6,3,11,13,9,13,4,5,6,5,1,6,4,5,5,3,1,0
"OTU_455",0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,0
"OTU_26889",1,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,0,0,1,1,0,0,1,1,2,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"OTU_11",76,46,49,100,87,101,103,118,86,109,82,73,43,94,16,18,53,39,40,41,72,62,35,49,29,66,54,43,54,20,34,7,0,27,22,27,45,14,27,17,10,22,26,21,14,20,13,12,16,26,18,14,14,14,13,15,10,12,15,18,21,16,17,24,15,20,14,27,10,10,20,21,22,9,8,12,13,12,7,11,12,16,12,11,10,13,4,0,1
