"ID","N01C","N02C","N03C","N04C","N05C","N06C","N07C","N08C","N09C","N10C","N11C","N12C","N13C","N14C","N15C","N16C","N17C","N18C","N19C","N20C","N21C","N22C","N23C","N24C","N25C","N26C","N27C","N28C","N29C","N30C","N31C","N32C","N33C","N34C","N35C","N36C","N37C","N38C","N39C","N40C","N41C","N42C","N43C","N44C","N45C","N46C","N47C","N48C","N49C","N50C","N51C","N52C"
"b21b09102a4bb24691165f98cf1b2cc4",26,51,36,34,27,20,24,27,23,27,21,28,19,13,31,33,36,34,40,52,20,53,62,50,37,41,63,61,76,47,54,65,38,61,60,46,10,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"b24362f463f3d9a195fead1b851a8ed7",17,12,7,12,14,10,6,19,11,8,21,7,0,0,4,0,8,20,34,44,8,19,4,0,0,0,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b26de6cfc6bf9d37e5dec22dd3ddfc80",23,80,92,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b288ae52d58f2c81fb7fcb171902605d",23,20,13,21,15,8,12,7,4,12,9,19,13,10,23,13,34,7,21,17,10,31,24,30,24,12,23,11,23,21,21,17,24,6,14,14,0,15,12,14,8,8,9,9,20,20,30,53,26,67,55,27
"b354a1e7a29c4f05aace7e65edc75c7f",9,0,2,0,6,0,0,3,9,6,4,11,0,0,6,0,5,0,0,7,0,0,10,9,0,0,6,0,0,4,0,11,0,0,0,0,0,0,0,0,0,8,14,0,5,0,0,4,5,0,0,0
"b3d06abc9373143dba5ec7195152218d",0,0,0,0,17,0,20,13,0,13,17,6,0,0,0,36,0,0,0,8,0,0,0,0,0,50,64,90,87,72,77,152,158,213,103,49,20,72,79,105,140,121,108,97,72,57,38,0,56,0,0,0
"b434529c5c3575f4d9108cd572530614",61,63,67,22,18,6,13,11,20,8,10,16,12,6,23,39,36,52,60,63,17,64,36,41,43,40,40,26,25,38,31,24,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4be2ab1c5be7923a917450e66dddf94",49,44,24,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5603dd6ca7ae7fa6c1d4cf8da5a8b29",18,14,11,16,12,9,6,10,4,4,0,8,8,0,10,6,10,6,4,0,0,12,13,10,19,20,19,20,40,30,20,25,27,26,30,22,0,27,19,7,7,0,5,5,0,0,5,5,2,0,0,0
"b5a2e5d3b29b10a883499000f27baa94",0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5a64a8e262c6edcd54f506a0acf6400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,14,8,31,30,22
"b5ad094db2031c2f813c4b9487ea1bed",28,31,34,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b5bae1304d3c82a9b62718dd21a8b1fe",0,0,0,0,0,0,7,12,28,34,53,19,16,0,3,0,4,0,0,4,19,561,179,59,42,28,12,10,2,4,0,0,0,4,0,6,0,0,2,0,0,3,0,0,0,0,4,13,0,17,22,24
"b5da70304926e3dcc581fce312054d02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,23,79,40,34,16,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b62ac316c1b5927552087cad76f425b6",7,11,14,15,9,0,3,0,0,0,0,0,0,0,0,0,0,11,14,19,14,25,8,0,7,13,15,27,29,25,25,11,7,6,14,10,3,6,6,0,4,0,0,0,0,0,0,0,0,1,0,0
"b6e02c6d85ee1208f9e0f02562fed3df",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,27,14,12,28,27,26,35,27,0,33,25,25,18,9,15,14,7,10,2,6,15,12,14,0
"b701af8d98ca714dab16ab6724bb631a",10,9,10,4,7,0,0,4,3,0,0,6,0,7,0,14,11,8,13,10,2,0,5,9,0,0,7,6,15,9,0,14,7,0,8,0,0,4,0,0,0,0,0,12,0,0,0,0,0,12,22,0
"b746f465fc0a651d16eeecc079762c90",41,37,45,27,32,28,53,47,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61,72,102,104,85,28,25,0,0,0,0,0,41,0,0,0,0,35,0,0,31,0,0,0,0,0
"b7697b5fa4d4a03e29b5bd070b12567a",0,0,0,0,0,0,0,0,0,0,10,18,8,0,0,0,0,8,13,0,0,2,9,7,11,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,19,10,16,28,23,14,14,5,0
"b76a54789b348ea3c2d997bfde484c8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,201,271,34,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7838aa222063a533321008e5b1c67d3",0,0,0,0,0,0,21,0,15,0,0,13,19,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7cc218ca1bf93e7cf985ec718297e8f",152,154,196,177,320,386,713,1726,2444,3052,2384,1603,1364,462,937,1185,1133,1211,1022,1061,266,174,57,47,36,104,193,160,91,74,81,130,51,25,25,77,39,49,62,118,47,19,26,34,62,126,82,60,98,54,24,15
"b83039b04bd2ccf184695535d40ba8a4",0,0,0,5,0,0,0,0,0,0,0,5,0,0,6,4,4,0,0,8,2,5,1,0,0,4,7,4,9,8,13,9,6,9,10,13,4,0,10,16,9,12,11,10,9,0,10,10,6,0,2,0
"b8582d16950ac0d152da31836c1712ca",8,18,9,6,6,7,13,5,8,11,0,0,15,6,23,27,22,18,32,0,1,12,11,10,14,20,21,26,22,26,18,18,26,21,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"b88cbdf8b966e3bbe178d84ebfefaaf7",0,0,0,0,0,0,0,0,9,5,0,9,0,0,0,0,0,0,0,0,0,0,3,8,0,5,11,4,0,0,0,5,8,0,0,0,0,6,6,0,14,9,6,4,4,10,20,0,15,0,0,7
"b899be5a0112fa5d46fea0ba45e66145",0,0,0,0,5,13,39,7,0,0,0,0,10,0,0,11,0,6,10,18,16,0,32,35,0,14,16,9,16,12,17,11,12,7,0,0,2,0,0,0,0,0,0,0,0,55,22,18,10,12,34,23
"b8c8e49cc05997586195669efc19168c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,45,10,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"b8ebb670c767aaac261db48a142213fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,0,0,34,0,43,32,41,30,25,0,34,0,0,41,0,0,0,32,35,0,42,0,26,49,39,30,0
"b92673ddde71097352946995bfd563bc",0,0,0,14,28,24,0,0,19,14,0,20,26,0,17,14,0,0,0,0,7,0,21,0,0,14,15,0,0,12,0,9,0,18,0,0,0,0,16,0,0,29,21,0,21,15,23,40,26,0,0,29
"b93c8731e7cacf3f4fe507c84850da8e",27,36,49,42,81,72,23,22,8,19,52,55,49,6,20,14,0,0,0,0,3,0,0,0,0,0,14,21,17,22,33,34,34,35,62,67,17,30,22,74,120,48,27,8,0,0,0,0,0,0,0,0
"b9864b27c4093fd9d6d70827a266dfff",0,0,2,10,8,0,6,4,11,5,5,8,7,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,5,0,0,4,0,4,0
"b9919e8c3b9b37edefa46e99e215f821",0,0,95,55,0,0,0,0,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9d2e79320528662a36ebc88172a6d55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,90,71,14,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9f9e6a174c96591f98deb5308484fa8",14,9,8,12,6,0,7,8,0,7,11,0,0,0,3,12,3,14,40,15,6,8,11,12,0,3,0,0,0,1,5,2,0,0,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"baecfd7b135e5464778ffea2b0a5de40",12,5,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,16,17,21,12,19,16,13,7,16,11,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb2a2adaebd9e1ef628297acd8deb54f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,22,28,26,30,29,21,15,6,0,0,4,0,0,0
"bb5d90bda16047b2647c35bcee57cd77",0,11,36,66,121,120,72,84,188,126,144,314,260,74,110,66,32,21,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"bb7887781af996348aa2870b82971428",51,10,72,81,15,0,0,7,206,143,335,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bbcb70a0e529412b529bda021d7c0123",0,16,26,40,7,0,3,5,14,21,6,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc2510b098c2506d45d846bcb49470b3",0,0,7,5,0,0,0,12,0,1,9,11,0,0,10,3,13,3,11,5,4,8,2,2,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,8,9,2,0,0,0,3,0,0,4
"bc7ea32741d042f55bffb153146506e4",30,0,13,0,0,0,0,16,32,0,27,12,0,0,19,0,0,0,0,0,5,0,12,0,27,12,0,0,44,30,32,19,30,11,0,28,16,32,21,17,16,0,17,0,0,0,0,22,0,0,0,29
"bc9e2eebdceae0bdc88300695a3eb6d2",10,0,6,8,8,5,13,23,27,39,52,28,13,0,0,0,0,9,7,9,5,10,8,29,17,22,23,19,15,16,17,6,8,0,0,0,0,0,0,0,0,0,0,0,10,12,12,23,8,28,7,0
"bcb658f2e447ba1135c59d9db1fa3901",37,61,75,39,20,15,0,12,13,0,15,23,23,16,35,25,18,38,22,18,0,21,26,26,27,21,15,13,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcc80d8f575db97265aca46955067535",130,270,79,100,82,87,108,80,28,8,10,20,21,21,18,19,16,22,30,47,13,17,24,41,18,23,17,14,25,19,40,12,1,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd2892ed36416370a99d4ff13de80395",0,13,21,18,18,13,12,14,16,9,7,8,14,0,16,23,7,16,0,0,0,11,5,0,7,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,11,0
"bd4a6766ba6660d17fa478fd21a9b675",11,10,6,0,0,12,18,10,14,13,0,20,20,12,7,6,0,11,6,0,3,11,23,13,0,5,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,89
"be2ee09d7e96f8404691a1367b7f8bcf",31,51,58,86,79,114,121,99,81,220,172,77,43,10,14,40,12,34,10,17,6,28,32,20,44,26,18,90,61,66,93,47,55,42,51,70,25,56,25,31,21,39,59,66,160,9,13,17,3,46,56,116
"be35fbf44b1135f3428ade74ddfdd800",0,0,0,0,0,0,0,0,1,10,58,9,7,3,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be375c06c4edb15ad75af8e0fdb5a382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,68,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be6fc7eb8bf5db489636d28c935e3327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,6,5,0,8,6,0,0,5,8,6,9,3,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"be9afc63ede1e6ca5c23b43df5965b12",13,9,17,10,10,10,7,8,2,5,6,15,7,0,12,23,22,26,30,38,8,31,40,16,51,31,27,34,40,36,34,39,36,28,53,25,11,30,37,18,15,15,14,13,8,0,0,4,9,13,13,11
"beb46925ea18722ba43d482c68c61f2a",0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,3,6,15,15,15,18,13,16,23,32,38,12,1,14,14,9,25,21,42,17,14,29,39,35,21,9,6,4
"bee2ef29a3ce62fa083cc917a701ece6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,5,5,0,0,0,0,0,0,12,10,12,8,11,6,9,12,5,0,0
"bee3ac59409c14633364c633c6c4d3b3",0,0,0,0,0,5,13,4,11,10,13,11,18,15,14,7,6,9,2,0,0,0,8,0,6,12,10,0,7,3,0,3,3,0,4,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf659848132f3f97d3531422ba32c498",0,0,4,3,4,0,0,5,0,5,0,10,0,0,3,4,7,5,11,9,2,0,3,5,3,0,5,2,5,4,7,10,7,8,10,8,0,7,8,0,11,11,5,0,0,10,0,8,9,14,10,0
"bf90772f5322fc7f732fb891209343a6",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfb28e7dfaafbc2bc415eba6955491ce",28,0,10,21,0,6,0,0,0,10,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"bfcc7e237fe6a77b523dd9d3b03098b2",88,98,104,148,265,1409,1193,297,355,127,157,135,153,43,110,129,214,361,270,364,317,219,124,169,314,177,179,153,109,144,172,195,260,161,154,204,58,118,160,401,100,152,201,298,676,8,7,19,133,10,141,993
"c0529876c2f1c590a7a49d729014d4d4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,196,47,20,23,6,5,0,2,0,0,0,16,82,190,39,26,44,34,23,20,8,8
"c071ea75d6ef5ea83c24eed8cd8d0449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,16,12,0,0,8,16,55,4,0,31,0,0,0
"c08ea4a0ec88ee1e9cc962d48d748ab7",12,7,5,0,7,8,7,5,16,18,29,37,80,57,34,7,5,0,0,9,44,8,17,0,0,0,6,0,0,0,0,6,9,6,0,0,35,0,7,0,8,6,7,0,10,0,0,17,0,0,14,8
"c0e4204aa7780386d9f406cac6b1eb40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,20,0,10,20,0,35,21,35,0,0,25,21,13,10,0,0,0,0,0,0
"c19a6af2b44f7cd4473c0c90b75643f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,2,4,11,13,3,3,17,60,74,46,9,3,99,38,23,22
"c1ec0a6ea466e7991221ecf754947a11",0,0,0,0,0,0,0,0,125,355,124,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1fe0c645357e8c58eef7fede2dc52d5",10,0,17,17,33,42,20,27,20,18,27,30,24,0,16,36,32,21,37,0,11,35,15,0,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,42,51,20,102,53,71
"c1ffec3e68d94c905a648e7664c2d2b3",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c210b192c5b387540be3721f9bbf5d67",66,79,44,82,100,68,64,44,34,41,93,86,77,41,199,209,152,257,242,292,214,408,213,188,79,134,270,299,298,133,193,102,116,124,201,228,49,87,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2394c68597bb3beb81a675b248e9411",0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,8,10,13,0,9,0,6,0,10,0,5,5,5,19,6,9,0,0,0,0,0,7,0,0,0
"c27541bd6b2594152225ea398ea07dbe",0,0,8,5,4,2,7,0,0,0,0,1,0,28,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c38dc6623072a98e7a630b132f764651",0,0,3,3,0,3,5,5,3,9,8,6,10,8,22,17,34,37,34,25,7,19,18,0,1,3,5,0,0,7,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3d286727d3bc9f75ccf3964283e6fe8",45,37,55,53,54,22,36,49,45,47,54,57,41,23,47,55,40,35,47,39,17,36,42,40,22,24,20,10,14,5,8,11,4,0,7,8,0,5,5,5,6,11,10,18,40,364,695,948,131,1951,1443,1184
"c3dd91744d04d7af600eb5b80ad59624",0,0,0,2,0,3,2,0,0,3,2,3,0,5,3,4,7,8,8,0,1,5,0,1,4,12,12,14,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"c3e8e08fd827bc00f681ccd6dcfac599",0,0,7,0,0,0,0,0,0,0,9,0,7,0,4,0,6,12,10,16,0,10,5,0,12,0,6,6,8,5,0,9,4,8,0,7,2,0,8,0,0,0,0,0,0,0,3,0,0,7,0,0
"c45cfa95e995f9bf8a6670a4864bca96",21,28,32,33,60,135,228,172,144,63,8,32,0,9,31,30,17,27,13,16,0,24,11,23,31,24,28,36,55,44,49,8,0,0,23,55,10,42,70,68,79,125,152,108,46,71,198,28,46,16,13,23
"c48070f3061b086b60ff32f77e0002fa",6,0,0,11,0,4,0,0,0,6,0,0,0,0,6,5,11,0,0,0,0,0,1,0,10,7,0,0,11,0,0,3,0,0,0,0,0,7,3,0,5,0,0,0,0,0,0,0,0,0,5,0
"c4956ec80c43f0114606c6ff027b861c",72,103,64,49,23,17,30,31,26,25,23,13,0,10,8,0,19,18,12,0,0,0,5,28,16,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5595219d6df73a675abe50425013bdd",19,0,34,30,17,0,0,12,7,8,13,9,11,0,7,4,0,0,0,0,0,0,8,0,15,11,12,13,11,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c58e5bf355be030d93e26cfa7e766dab",207,206,66,62,45,21,44,30,70,52,24,20,21,19,0,0,0,0,0,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c595940926ac2c5a30b35c8c77c92e98",16,29,41,38,19,23,16,26,12,7,21,14,25,21,36,32,21,25,35,32,7,33,28,17,35,47,47,36,36,36,50,42,85,76,36,15,2,9,0,0,0,0,0,0,0,27,16,34,0,179,55,26
"c619014dce44f401c196cf7f60af4e54",194,104,42,27,14,21,37,76,170,253,24,44,90,103,100,111,64,120,89,62,11,36,30,30,47,60,84,101,66,56,54,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c667664df1fb6f8705f9a8a861370a72",0,0,0,0,1,0,6,5,0,0,0,7,0,0,6,12,9,8,7,2,0,8,2,8,6,0,10,3,5,2,6,4,9,0,3,6,0,4,4,10,7,6,6,14,0,3,0,0,0,0,0,5
"c6753b2db1099e9694067b39c114c0ff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,18,15,7,0,0,0,0,4,20,26,11,25,14,22,25,30,24,23
"c6a33d143b0b1bcf4004c909a4af6aa8",13,0,0,0,16,10,0,7,0,8,4,5,0,15,0,12,0,0,20,17,33,16,17,14,20,3,17,12,13,11,16,23,18,11,37,14,64,27,26,8,16,0,12,25,7,22,13,35,31,40,27,18
"c6aaf054cb3a6fecf4cad5e1602ceece",105,29,15,14,10,40,95,117,141,63,54,57,74,61,77,54,30,35,9,19,8,43,75,158,87,52,35,119,166,138,169,107,81,55,34,26,19,176,353,474,375,690,893,1203,1321,621,451,99,1209,26,59,45
"c6c3ab4e828fb40d6e05967b7aac9338",7,0,0,0,13,16,12,4,8,7,6,0,14,0,15,15,25,21,28,11,3,5,8,8,0,8,0,10,11,5,8,7,10,7,0,0,0,7,9,21,28,20,11,14,8,9,8,0,0,0,7,9
"c757ad670c5d796cb866c941c62c4e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,14,6,0,9,17,0,0,0,11,0,7,12,0,0,8,17,17,6,9,17,5,6,0,9,11,14,0,10,17,0,33,23,48
"c760a181b0a10ddd3e3dd659ba633634",0,0,0,0,0,0,0,0,0,0,0,12,10,0,6,0,0,0,0,0,3,9,17,23,8,11,2,12,8,5,10,34,22,27,23,14,14,25,7,13,14,12,69,59,31,7,0,0,23,12,63,69
"c7d1ae82cbaf1b59f7ea0bab93267c27",8,8,11,14,17,18,15,4,4,6,9,10,8,0,10,0,9,12,14,11,5,9,18,12,14,7,8,7,0,3,0,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c7f82a5b9e9a5f9758d4722de828c7b8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,37,58,97,43,188,121,181
"c810fd2451d1d96abe0584945a56bf8f",318,310,396,375,279,225,248,303,248,293,374,312,212,108,261,359,356,551,590,508,113,398,428,366,430,394,407,317,295,270,328,431,542,559,550,510,101,389,430,357,344,298,401,313,313,502,507,770,357,1113,1143,1170
"c834e02be94ea60ec2900976677cc474",1373,1867,2536,3331,4191,3645,3013,3220,1621,657,494,438,310,163,492,516,698,809,585,549,156,450,511,705,767,1344,1145,1425,1108,1032,1455,1530,863,824,827,1776,808,2819,3067,3607,5627,3871,2586,1572,952,563,454,436,573,1381,2025,1649
"c86c42d313081e6c6ec2c8088812cb23",0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,18,19,0,0,0,0,0,15,0,33,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c88426655a6b637ab26cff3438b03733",17,11,6,9,10,11,0,5,7,13,0,18,0,17,24,0,26,12,9,0,11,0,9,15,0,0,14,8,0,8,11,7,11,6,7,0,6,20,13,5,10,10,7,0,0,5,0,0,0,0,10,14
"c8b873193acbb76ba011694340d68d68",55,52,47,62,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c903a15f737801bcabc6b9af3673ae42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,18,8,0,5,0,0,0,0,0,9,9,7,8,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"c96bb1b10a36242bec10d20c8e16e06c",18,0,9,22,0,13,0,16,8,8,9,0,10,5,9,0,0,13,22,0,0,12,10,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c97488ab7f5555bf3781ee1a13005475",0,0,0,0,0,0,0,0,0,0,7,71,19,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,14,9,23,0,0,7,24,12,27,0,0,12,8,48,42,11,218,37,0,0,0
"c9dac1b01afbcbb851165547387c3f11",22,29,32,28,6,9,7,5,8,8,0,0,0,9,0,0,0,0,0,0,16,0,0,0,0,0,18,21,23,11,24,21,24,16,16,0,17,27,20,0,0,21,0,23,0,0,0,0,0,0,0,0
"c9f9355d32e264f6bc060415332587bb",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,32,58,39,87,39,25,24,16,25,0,12,13,14,20,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0
"c9fff5e6cf86af826374aaa2d1bba542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,23,32,10,4,0,3,19,55,58,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca3cc27f240057f680ed6515dae7fdc1",158,75,16,31,100,251,443,370,152,34,110,176,80,163,219,108,177,339,195,228,124,75,189,354,166,259,560,109,197,88,458,747,185,228,244,474,238,935,172,266,103,80,34,68,237,139,13,53,38,192,331,128
"ca4256dde682f9e6c4cb7d91f286b231",13,8,5,14,10,8,22,17,44,41,5,0,0,0,3,69,36,22,12,7,5,35,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ca8f1c260ac18a133685554fc1089155",0,0,0,15,0,14,20,0,0,0,0,0,0,0,0,17,28,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb2e29270f93d34e30aed14aeeb9201a",9,11,9,16,10,7,5,7,6,11,9,10,0,4,6,11,13,6,9,10,4,16,25,15,13,16,14,12,19,17,14,10,9,11,12,0,0,6,8,0,0,0,0,0,0,8,0,0,0,0,0,0
"cb727328eaa7827d6cc46a7d9b90d9ef",18,26,34,19,10,5,1,0,0,0,0,3,0,4,10,19,32,46,27,35,10,6,11,6,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cba4d117b38a994dea351acaf38f9255",5,6,13,20,4,0,0,0,0,0,0,0,0,0,8,17,48,85,205,174,16,55,33,32,38,21,31,21,50,39,29,24,25,21,18,8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbcec8b87e4911dcb7441932c394b394",9,4,11,11,7,2,0,5,0,1,6,5,3,4,4,5,3,4,2,4,0,5,0,7,5,0,0,0,5,9,6,7,9,15,0,8,0,4,8,0,3,5,6,6,8,5,4,11,0,10,5,11
"cbcf2662507dedfb83240d74a051de9e",0,0,3,5,18,19,0,0,0,0,0,0,0,0,0,13,13,54,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,61
