"ID","ZOZOW1T_feces_320","ZOZOW1T_feces_321","ZOZOW1T_feces_322","ZOZOW1T_feces_323","ZOZOW1T_feces_324","ZOZOW1T_feces_325","ZOZOW1T_feces_326","ZOZOW1T_feces_327","ZOZOW1T_feces_328","ZOZOW1T_feces_329","ZOZOW1T_feces_330","ZOZOW1T_feces_331","ZOZOW1T_feces_332","ZOZOW1T_feces_333","ZOZOW1T_feces_334","ZOZOW1T_feces_336","ZOZOW1T_feces_339","ZOZOW1T_feces_340","ZOZOW1T_feces_342","ZOZOW1T_feces_343","ZOZOW1T_feces_344","ZOZOW1T_feces_345","ZOZOW1T_feces_346","ZOZOW1T_feces_347","ZOZOW1T_feces_348","ZOZOW1T_feces_349","ZOZOW1T_feces_350","ZOZOW1T_feces_351","ZOZOW1T_feces_352","ZOZOW1T_feces_353","ZOZOW1T_feces_354","ZOZOW1T_feces_355","ZOZOW1T_feces_356","ZOZOW1T_feces_358","ZOZOW1T_feces_359","ZOZOW1T_feces_360","ZOZOW1T_feces_362","ZOZOW1T_feces_363","ZOZOW1T_feces_365","ZOZOW1T_feces_367","ZOZOW1T_feces_368","ZOZOW1T_feces_369","ZOZOW1T_feces_370","ZOZOW1T_feces_371","ZOZOW1T_feces_372","ZOZOW1T_feces_373","ZOZOW1T_feces_374","ZOZOW1T_feces_375","ZOZOW1T_feces_376","ZOZOW1T_feces_377","ZOZOW1T_feces_378","ZOZOW1T_feces_379","ZOZOW1T_feces_380"
"OTU_263",2,3,1,3,1,6,0,2,2,18,1,6,2,1,7,5,1,2,1,0,1,2,2,12,2,13,21,6,5,1,3,12,6,43,1,22,5,15,5,17,4,10,22,23,2,19,16,19,11,3,6,1,16
"OTU_1595",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,4,0,3,3,3,4,3,0,5,3,0,0,0,1,0,8,1,5,0,1,2,9,3,1,5,6,3,11,11,6,30,5,1,0,7
"OTU_6774",3,3,2,8,14,10,4,9,4,9,4,8,18,9,2,14,7,5,1,13,6,4,0,0,2,0,5,1,6,6,2,6,2,0,5,1,0,1,2,5,4,1,4,1,1,1,0,0,1,1,3,2,1
"OTU_11655",0,0,1,3,2,2,0,2,1,1,0,2,1,3,0,1,2,1,0,2,0,0,1,0,2,0,0,0,0,2,2,0,2,0,2,0,0,2,2,1,1,0,3,0,0,1,0,0,1,0,2,0,0
"OTU_5014",0,6,5,5,3,5,6,6,15,4,10,4,2,2,4,4,8,3,3,2,3,4,3,10,9,1,2,4,2,0,3,6,5,4,0,4,2,3,1,2,3,1,3,0,1,0,2,4,1,3,1,1,0
"OTU_18522",1,2,0,0,3,3,1,3,2,1,0,3,2,2,2,0,1,1,0,1,0,4,1,0,2,1,0,5,5,3,3,0,0,3,0,0,1,1,0,6,1,2,4,1,1,0,2,1,0,0,1,0,0
"OTU_16973",5,5,4,3,1,1,4,1,2,5,3,5,1,2,2,1,2,2,0,1,2,2,0,1,0,1,1,4,0,4,2,1,2,2,4,2,12,8,4,2,3,7,0,1,1,2,2,1,0,2,1,3,1
"OTU_1026",0,0,3,5,0,0,1,0,3,2,2,0,3,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"OTU_352",2,1,0,0,0,2,2,0,1,0,0,1,0,4,2,2,1,1,15,3,2,0,2,63,32,10,57,4,4,5,6,6,6,42,13,25,11,46,3,8,16,10,3,16,0,2,4,3,9,5,15,4,1
"OTU_531",13,7,25,0,6,0,1,15,0,3,1,1,5,0,3,15,1,2,1,0,6,5,0,1,7,2,6,1,5,6,4,14,1,0,5,2,1,1,8,4,4,1,2,3,2,0,1,0,0,0,5,2,2
"OTU_888",1,1,0,13,0,3,1,3,0,4,2,1,2,0,2,1,1,0,0,2,0,1,0,7,1,0,3,0,3,5,3,0,5,2,3,3,0,0,0,0,0,1,5,5,1,1,3,6,5,1,6,4,3
"OTU_839",4,7,10,35,24,31,10,10,19,11,22,7,34,16,8,22,17,7,3,14,14,6,7,16,13,6,5,14,5,5,4,8,6,0,6,5,4,13,7,6,16,9,7,6,8,3,0,2,1,9,6,8,7
"OTU_13769",5,1,2,2,4,3,6,3,1,6,4,1,1,0,1,0,1,1,0,4,0,3,1,0,0,0,0,0,1,2,0,0,0,4,5,0,0,0,0,1,1,4,1,1,0,0,2,2,0,2,0,0,1
"OTU_1291",0,4,0,0,2,2,2,0,4,6,6,1,4,2,1,1,0,0,0,2,1,1,11,13,3,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_18574",1,3,1,0,2,2,1,3,3,1,4,2,1,1,2,0,1,2,0,1,1,1,5,4,1,0,3,5,0,0,0,0,1,0,0,0,1,4,0,0,0,1,1,0,1,0,0,0,2,2,0,0,1
"OTU_12631",0,3,2,3,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,1,8,0,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"OTU_18687",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,3,2,0,1,0,4,0,2,5,0,1,1,4,2,0,5,0,0,2,1,2,0,1,1,1,1,0,0
"OTU_18713",1,0,0,1,4,1,1,2,10,5,2,0,3,4,2,1,0,1,22,2,0,3,2,7,6,1,7,3,0,0,4,0,4,3,3,3,7,14,4,1,1,5,0,0,0,3,1,1,1,2,2,1,1
"OTU_1617",1,1,2,12,4,0,5,2,4,0,2,5,1,0,0,0,1,2,2,0,1,1,2,1,0,1,1,3,3,0,3,0,1,0,0,0,1,1,2,0,3,1,1,0,2,2,1,3,1,2,5,3,0
"OTU_2285",3,1,2,0,1,0,1,1,0,0,1,1,1,6,2,0,3,1,10,3,0,1,1,1,0,1,0,1,0,1,0,1,0,1,3,0,0,0,3,2,1,0,2,0,1,0,0,3,0,0,4,0,3
"OTU_361",4,57,16,13,11,11,12,28,2,9,5,21,25,12,24,8,23,76,0,20,46,17,13,15,18,23,6,27,46,45,87,10,3,21,2,14,44,5,29,39,18,16,9,7,24,28,30,22,8,12,37,23,34
"OTU_5186",3,5,1,5,2,4,4,10,0,0,2,5,7,2,3,9,4,1,0,2,4,7,1,1,3,0,0,4,5,4,13,1,0,0,1,0,3,0,5,7,3,0,1,1,1,1,0,0,0,0,3,5,1
"OTU_359",8,7,13,8,11,8,33,21,2,9,7,19,28,2,13,31,12,7,4,16,2,21,5,5,12,10,5,14,5,11,12,10,9,1,1,8,1,4,5,1,9,0,5,3,5,3,3,0,0,0,6,7,2
"OTU_17043",7,0,1,0,1,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,7,3,4,1,1,2,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
"OTU_1427",0,0,1,2,0,1,3,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,2,3,1,0,0,2,0,1,1
"OTU_2818",0,3,3,3,2,1,1,1,0,0,0,0,8,0,2,10,4,0,0,5,4,26,0,0,0,3,3,4,19,5,13,7,2,0,6,6,3,8,14,7,9,0,2,11,12,2,3,0,0,2,13,4,7
"OTU_13021",0,0,0,1,0,0,0,1,1,2,1,3,0,0,1,1,2,0,0,0,1,0,3,4,2,5,0,0,0,0,1,0,3,11,0,2,2,2,2,4,3,1,0,1,2,3,2,0,1,0,0,0,2
"OTU_11724",0,2,3,1,0,0,1,0,1,0,2,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,2,1,0,0,0,0,1,0,8,2,3,2,1,0,0,1,1,0,0,1,0,0,4,3,0
"OTU_16586",4,0,2,3,4,1,0,0,1,2,2,6,0,3,0,1,0,2,0,0,1,0,3,0,2,0,0,0,0,3,0,1,0,0,1,0,1,0,1,2,1,8,0,0,1,1,6,0,1,0,1,0,1
"OTU_351",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,3,2,11,9,0,0,2,0,1,18,0
"OTU_15534",2,3,1,4,1,5,4,1,3,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU_295",12,1,0,0,2,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0
"OTU_15707",1,2,2,1,5,2,1,4,3,10,4,2,2,0,2,0,2,2,0,0,1,2,21,11,12,0,5,2,0,0,0,0,7,1,0,2,4,10,0,0,0,0,0,2,0,0,1,0,3,4,0,0,1
"OTU_782",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,1,2,0,4,1,2,0,4,1,1,0,2,3,4,2,1,1,0,0,0,1
"OTU_360",9,6,18,7,17,14,25,25,9,17,3,28,18,5,20,41,16,7,9,15,9,24,6,3,15,17,7,16,17,13,10,10,4,0,6,3,2,3,13,3,7,1,5,4,8,2,2,0,0,3,9,14,6
"OTU_1951",1,0,2,2,2,7,3,5,4,5,6,2,3,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,1,3,7,7,0,0,7,6,4,8,3,12,3,7,1,10,1,4,4,5,8,0,6,13
"OTU_20001",6,1,1,1,2,3,4,2,2,1,1,0,4,1,0,2,5,0,1,0,0,3,2,0,1,2,6,0,1,1,6,4,2,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,1
"OTU_2277",1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,3,3,0,2,1,0,1,1,0,0,3,1,1,0,0,0,0,0,1,2,3,0,0,1,3,1,1,0,2,2,0,0,0,0,2,0,0,0
"OTU_9398",2,1,0,1,2,2,3,1,1,2,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,0,1,0,2,0,1,0,0,3,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"OTU_458",15,24,83,5,13,8,8,21,6,8,7,1,11,15,8,15,4,10,1,24,42,4,1,3,10,7,5,8,19,6,18,19,10,0,18,8,19,12,22,12,20,2,5,5,8,1,1,8,5,2,15,16,7
"OTU_568",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,5,0,3,0,2,0,2,0,0,2,1,1,0,3,0,5,0,1,0,0
"OTU_18008",9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,3,0,0,6,0,1,0,0,0,0,2,1,2,0,1,2,0,1,3,0,1,0,2,1,1,1,0,0,0,0
"OTU_20140",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,1,2,0,5,1,0,0,1,1,2,9,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
"OTU_445",19,1,10,1,1,5,2,0,2,0,0,1,1,22,3,3,0,0,0,1,0,1,0,1,0,0,10,3,0,0,0,4,9,0,2,2,0,5,3,5,3,3,3,3,0,0,0,0,0,3,5,0,0
"OTU_17142",0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,5,0,5,0,0,0,0,0,15,2,6,2,1,1,1,1,4,2,0,0,0,0,1,2,0
"OTU_740",0,0,4,0,11,2,6,1,2,10,3,0,3,12,2,0,1,2,108,4,4,1,5,25,4,2,30,2,0,1,6,11,7,20,14,30,10,55,2,8,8,21,1,10,3,8,5,8,7,3,27,4,2
"OTU_6764",3,1,1,2,1,1,5,3,1,1,0,4,8,1,3,7,3,2,1,3,1,0,1,0,3,1,0,2,7,6,0,3,3,0,0,0,0,0,2,1,3,0,1,2,0,1,0,0,0,2,0,1,3
"OTU_2349",16,2,2,0,12,7,4,6,0,2,3,9,4,2,2,5,3,9,2,3,4,6,3,0,2,2,2,5,6,15,2,2,0,1,4,1,0,5,1,4,1,2,3,0,0,2,1,0,1,0,2,1,0
"OTU_619",0,1,1,0,4,2,0,3,1,0,0,2,0,0,1,1,2,4,1,6,1,1,0,2,12,3,7,2,0,0,2,2,1,10,0,10,2,4,2,3,1,1,3,1,1,3,2,1,6,11,2,1,1
"OTU_191",3,4,2,2,9,1,3,3,0,4,0,1,2,0,1,3,5,4,0,0,4,0,0,1,3,1,2,4,9,1,10,6,7,7,0,6,7,8,5,5,5,3,1,2,1,4,8,5,11,4,0,1,3
"OTU_3220",0,2,0,0,1,0,2,2,0,0,4,0,0,0,1,0,0,2,0,2,3,4,0,0,2,1,6,1,3,2,5,1,6,1,0,1,4,1,4,0,1,0,1,0,2,2,0,1,2,1,1,2,1
"OTU_12551",0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1,1,0,2,3,4,1,2,1,1,0,1,4,0,2,1,1
"OTU_2486",1,1,0,2,0,2,2,2,2,1,1,0,1,0,0,1,1,0,0,1,2,1,4,0,15,22,10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1249",21,16,26,8,14,11,24,18,11,18,15,35,13,1,8,6,19,18,4,11,14,15,35,11,11,7,8,11,2,10,2,7,3,4,7,1,3,3,1,11,10,7,9,3,0,5,7,8,0,10,5,1,0
"OTU_18682",2,0,1,1,1,3,2,1,0,0,1,0,1,0,1,0,1,1,4,0,1,0,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0
"OTU_11644",3,8,0,1,3,6,6,8,10,5,11,1,4,0,0,2,0,0,0,0,2,2,9,8,3,0,1,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,4,1,0,5,0,0,2,2,1,0
"OTU_13754",2,2,1,3,1,0,4,0,0,2,1,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,1,1,1,2,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0
"OTU_251",31,17,14,11,19,33,38,17,40,30,31,47,22,8,11,21,46,21,13,9,16,20,66,20,21,15,30,39,5,32,7,9,3,7,9,7,5,6,6,6,23,34,11,3,3,9,13,10,3,9,6,3,8
"OTU_2956",1,2,0,1,1,1,3,4,3,0,0,0,1,1,1,0,0,0,0,2,2,3,5,0,14,19,15,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_11553",2,6,4,7,3,2,5,3,9,2,6,1,3,0,1,1,13,2,1,4,7,1,3,2,5,1,2,4,1,3,8,4,1,2,1,2,2,4,1,1,7,0,0,1,3,2,4,2,3,2,0,2,1
"OTU_186",8,2,4,0,0,1,4,12,20,9,4,0,5,2,99,40,126,54,0,10,2,15,29,3,15,1,0,15,0,0,0,11,20,28,20,66,9,13,22,9,7,5,3,49,4,1,10,32,58,1,80,6,0
"OTU_2728",0,1,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,1,0,1,3,3,0,0,2,4,3,1,2,0,2,2,1,4,3,4,2,1,1,2,2,1,5
"OTU_990",0,0,8,8,1,2,6,3,1,3,1,3,6,4,1,3,0,5,0,6,0,0,3,1,1,6,2,3,2,0,3,1,2,3,1,1,0,2,0,2,2,2,2,8,6,3,1,1,1,1,5,1,2
"OTU_3152",1,1,3,4,0,0,0,0,5,2,1,1,0,0,0,0,1,1,0,0,1,1,2,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"OTU_795",1,2,1,1,1,0,2,2,0,0,0,1,1,0,1,4,0,0,0,2,0,1,1,4,0,0,1,1,2,0,0,2,0,2,1,5,3,1,1,2,0,1,2,0,0,6,7,2,4,4,1,3,2
"OTU_198",28,1,6,3,1,3,4,6,3,4,1,0,3,35,3,2,0,0,0,0,0,0,0,3,1,1,14,2,1,4,0,9,15,0,3,2,1,1,2,4,3,1,7,3,0,0,0,1,1,2,4,0,0
"OTU_699",9,1,10,0,3,4,3,2,2,2,5,0,7,3,2,1,2,3,3,1,0,0,2,0,2,2,2,0,1,0,2,0,0,4,0,1,0,0,2,4,1,0,0,3,2,0,0,1,3,3,3,0,0
"OTU_3631",0,0,3,6,0,0,2,2,3,5,1,0,2,0,3,0,0,0,1,1,0,2,3,0,2,0,0,3,1,2,1,0,0,0,0,0,0,1,2,2,1,0,2,1,1,1,1,0,0,0,2,0,0
"OTU_12643",1,7,3,1,6,3,1,3,0,2,1,0,1,0,0,3,0,1,0,0,3,1,0,0,1,2,0,4,1,3,4,4,0,0,1,0,3,1,4,4,2,0,2,0,0,0,0,0,0,1,0,1,1
"OTU_1662",0,8,8,3,4,8,0,7,6,6,4,16,10,1,1,4,4,2,1,2,0,4,5,7,1,1,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_10076",1,3,3,4,2,1,0,0,2,0,0,1,2,0,1,0,2,0,0,3,1,4,0,0,0,1,1,0,2,2,2,0,1,0,2,0,2,0,3,0,0,2,1,4,2,0,3,2,2,0,1,1,4
"OTU_778",7,0,1,2,1,2,0,1,0,1,1,1,1,1,2,2,11,4,8,0,1,0,3,0,0,0,0,3,0,0,0,3,1,35,4,2,0,0,3,3,2,2,3,5,0,7,2,0,2,0,1,2,1
"OTU_15422",3,1,1,0,1,0,3,1,0,0,0,1,0,1,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,2,2,2,1,1,1,0,2,3,0,0,2,0,1,4
"OTU_8499",0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3,4,1,1,0,0,1,1,2,4,0,1,1,2,0,11,2,2,1,2
"OTU_15847",1,1,1,0,2,1,0,0,0,1,0,1,1,0,1,0,2,0,0,1,1,0,1,0,0,0,2,1,3,1,7,4,1,7,3,3,1,3,9,4,1,0,1,2,0,1,1,3,1,0,2,4,3
"OTU_17298",0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,2,4,0,1,4,0,0,0,1,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_16545",2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,2,1,2,0,1,1,2,4,2,1,3,0,0,2,2,1,0,1,1,4,2,0,0,2,2,0,1,0,0
"OTU_1219",1,11,5,7,4,8,8,9,0,5,7,11,13,2,11,7,9,12,0,7,14,13,10,8,13,4,1,8,11,10,22,5,2,7,0,4,4,1,6,12,8,2,3,3,7,4,8,10,0,1,6,4,9
"OTU_3943",2,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,1,2,0,2,0,10,1,5,0,0,1,1,2
"OTU_2505",0,0,2,0,1,0,0,1,0,0,1,0,0,3,1,0,0,1,3,2,0,0,0,1,1,2,3,1,0,2,0,1,4,2,3,6,0,3,2,1,1,3,1,1,0,1,2,2,1,0,1,3,3
"OTU_848",0,0,0,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,1,0,1,1,0,1,0,1,1,1,3,2,2,0,0,0,0,1,0,0,0,1,1,2,7,0,1,0,1,1,2,1
"OTU_1491",2,21,1,7,2,8,11,14,1,4,2,19,6,1,7,8,13,13,0,3,9,14,9,3,8,7,0,11,11,17,21,1,2,2,1,0,3,1,5,11,8,0,0,4,7,6,7,6,2,4,4,7,1
"OTU_71",28,46,61,112,138,137,55,52,46,79,67,35,172,129,54,32,53,47,8,83,154,39,19,42,66,24,16,36,31,34,43,55,46,0,182,42,13,59,72,63,62,106,80,87,53,57,21,25,12,66,57,32,27
"OTU_1238",1,0,2,3,0,0,0,3,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,2,3,1,0,1,1,1,2,1,0,0,0,1,0,0,0
"OTU_7478",0,5,1,2,1,4,2,1,3,4,4,4,4,3,0,3,7,0,1,2,2,0,2,0,1,1,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
"OTU_2272",1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,2,3,1,16,3,3,1,1,5,2,0,0,0,0,0,0,0,6,9,3,2,0,5,0,0,1,2,0,2,0,0,4,3,2,0,9,0,0
"OTU_16170",0,2,2,0,0,1,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0,5,1,1,0,1,0,1,1,1,0,0,0,1,1,3,4,2,0,0,2
"OTU_5932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,2,0,0,4,9,4,5,0,0,0,2,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,0,0
"OTU_15942",1,1,1,1,1,1,0,0,1,0,2,2,4,6,0,1,5,0,1,5,1,0,1,0,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_201",30,80,205,19,32,14,13,49,5,41,24,2,23,45,32,51,4,29,4,55,130,24,10,16,19,26,16,18,40,34,70,94,16,0,69,19,67,27,53,33,35,14,29,29,22,12,14,22,16,20,37,52,14
"OTU_2443",0,1,0,2,0,0,0,3,2,1,2,0,3,0,1,1,0,3,1,2,0,2,1,0,4,2,0,4,1,0,3,1,0,3,6,1,1,2,2,6,1,0,1,0,0,0,0,4,0,0,0,0,0
"OTU_296",0,0,1,1,0,0,1,0,0,0,7,2,4,0,1,4,0,1,0,2,3,0,0,5,9,34,3,23,33,33,6,8,0,0,3,0,24,6,11,6,7,19,12,3,11,2,5,1,7,15,3,23,42
"OTU_236",0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,2,0,0,3,1,0,2,38,0,0,13,2,0,1,0,4,15,2,22,7,1,2,0,5,8,4,4,28,0,0,3,23,4,1,9,1,1
"OTU_8094",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4,0,0,1,0,0,1,2,1,1,0,0,0,1,0,5,3,1,3,2,0,1,4,1,1,4,0,4,3,3,1,0
"OTU_136",2,2,3,1,2,0,3,4,1,7,1,1,2,1,4,1,8,9,4,2,3,3,7,11,9,7,13,4,5,0,16,3,5,27,1,12,1,6,3,14,1,2,7,8,4,8,9,11,19,8,8,1,5
"OTU_266",29,4,1,5,1,1,0,4,2,1,2,3,2,3,3,3,11,5,17,11,0,2,3,0,0,2,1,0,0,0,0,2,0,1,4,0,2,4,6,13,1,1,6,8,4,4,8,4,9,4,3,1,9
"OTU_103",0,2,0,0,0,1,0,0,2,1,6,49,12,4,96,12,82,111,14,271,180,7,7,15,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1254",0,0,0,2,0,1,0,1,0,0,2,0,1,3,12,0,2,4,0,1,1,0,0,0,2,0,1,1,0,0,1,7,2,13,4,93,0,5,4,3,4,0,1,23,1,1,6,8,6,1,21,2,0
"OTU_9377",0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4,0,1,1,0,0,0,1,0,1,2,2,0,0,0,2,1
"OTU_19723",4,0,2,1,2,3,0,4,2,0,0,5,2,4,2,2,3,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
"OTU_48",37,57,161,18,58,101,272,37,17,53,153,99,30,77,19,8,9,2,0,2,4,5,2,5,6,86,67,1,21,142,7,78,80,70,74,17,3,4,5,15,45,21,83,115,43,7,203,13,116,83,22,134,0
"OTU_18548",0,5,3,9,5,2,1,3,2,3,0,0,11,3,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,11,0,1,1,1,2,5,2,1,0,1,2,1,0,2,0,0,3,1,1,1
"OTU_10611",5,2,1,1,2,3,2,1,2,7,3,6,1,1,2,2,1,1,1,0,2,3,4,0,1,0,0,1,0,5,0,0,2,5,6,0,0,0,0,0,0,8,2,0,0,0,1,2,0,2,1,0,0
"OTU_16426",0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,2,0,3,5,3,2,0,0,0,0,2,0,2,3,2,1,1,0,2,1,1,1,3,2,0,8,3
"OTU_16981",0,0,0,0,6,6,2,3,5,2,4,6,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1565",0,0,0,0,1,0,0,0,2,2,0,0,0,1,1,2,0,0,4,0,0,2,1,0,2,0,2,0,0,0,1,3,2,0,2,3,0,0,1,1,2,1,0,0,0,0,1,2,2,0,1,1,0
"OTU_2800",2,1,0,0,0,2,1,2,0,0,1,1,1,0,1,4,2,0,0,1,1,1,3,0,0,2,0,0,3,0,2,2,0,1,0,1,0,1,2,2,0,0,0,0,0,0,3,1,1,0,1,0,1
"OTU_1340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,9,6,18,7,2,0,0,0,0,0,0,0,0,0,0,0
"OTU_12000",5,1,3,2,2,3,6,3,0,3,1,1,3,2,2,3,2,2,0,0,1,2,2,1,2,3,1,1,0,0,4,0,1,0,0,2,0,0,2,3,1,0,3,3,0,1,0,0,0,0,0,1,0
"OTU_7734",3,5,6,0,0,0,1,3,0,2,0,1,1,0,1,1,0,0,0,0,4,1,0,1,0,0,0,0,2,3,3,1,0,0,1,1,1,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0
"OTU_3084",1,0,3,0,5,1,0,4,1,1,1,2,0,1,0,2,2,2,0,0,0,2,0,0,0,0,0,1,2,3,0,1,0,6,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,1,5
"OTU_166",4,2,4,2,3,5,0,5,2,2,2,5,1,2,5,3,3,0,7,6,4,2,5,1,0,0,2,0,0,0,3,0,1,1,1,0,0,0,0,2,1,4,0,1,0,0,0,1,0,0,0,1,1
"OTU_2453",1,0,0,0,1,1,0,1,1,0,1,1,0,0,4,0,5,0,10,2,1,2,0,2,0,3,0,0,0,0,0,1,1,0,2,0,0,0,1,3,0,0,2,2,0,1,2,2,3,1,2,0,3
"OTU_1795",1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,3,0,1,0,0,2,0,7,1,1,3,0,0,2,1,2,1,0,1,0,1,1,0,1,5,1,5,2,1
"OTU_15408",9,2,0,0,1,4,1,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,2,2,9,3,0,0,0,0,0,1,1,3,0,2,1,4,0,3,0,1,1,1,0,0,1,0,0,0,0,0
"OTU_18556",1,5,3,2,1,2,0,0,1,1,4,0,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,1,1,1,2,0,19,0,0,1,0,0,0,1,1,1,1,0,1,1,3,4,1,0,0,1
